HGNC ID	Approved Symbol	Entrez Gene ID
30994	RBMS2P1	643427
30996	HDLCQ1	192144
30997	CTPL1	81863
30998	CPAT1	60502
30999	SNRPGP2	100130003
31000	RPS8P3	100132995
31001	RAC1P1	387612
31002	SRSF10P1	100130799
31003	MRPL37P1	100420950
31004	MAP1LC3P	387615
31007	ELOA3B	728929
31008	C10orf55	414236
31009	TMEM250	90120
31010	TUSC1	286319
31012	TEKT4	150483
31013	PSORS9	359825
31014	ATP7BP1	100462825
31015	HNRNPA1P7	388275
31018	KLHL30-AS1	394261
31019	MYADML	151325
31021	ATP5HP1	390581
31022	FAM103A1	83640
31023	FAM30B	105379202
31024	FAM30C	654499
31025	FBXO22-AS1	692224
31026	H2AFVP1	654500
31027	RPL13P4	654383
31028	H3F3AP1	654505
31029	RPL21P14	729208
31030	RPL21P15	654385
31031	RPL26P5	654386
31032	RPL31P6	654387
31033	RPL32P2	654388
31034	RPL5P3	400385
31035	RPS27P2	654390
31036	ARL2BPP2	643898
31037	SLC16A13	201232
31038	MYH16	84176
31039	TAGLN2P2	642319
31041	SPRED3	399473
31042	GREB1L	80000
31043	SLC35G4	646000
31044	BDP1P	724038
31045	SLC41A2	84102
31046	SLC41A3	54946
31051	SLC25A51P3	100128119
31052	GOLGA2P1	100418751
31053	RNF5P1	286140
31054	CATSPER2P1	440278
31055	RWDD1P1	404551
31056	KRT8P3	728638
31057	KRT8P4	100509857
31058	KRT8P11	347265
31059	FABP5P1	387934
31060	FABP5P2	729163
31061	FABP5P4	404766
31062	ZNF317P1	100288659
31063	FABP5P8	728729
31064	FABP5P9	642956
31065	FABP5P14	
31066	FABP5P10	344332
31067	FABP5P12	100270673
31068	FABP5P5	100288964
31069	FABP5P6	100130687
31070	FABP5P7	728641
31071	FABP5P15	
31073	MYH15	22989
31074	SLC2A3P2	391045
31076	SLC2A3P4	399495
31077	SLC2AXP1	399496
31078	YWHAZP2	150554
31079	UBE2HP1	646463
31080	RPL37P6	346950
31081	RPL10AP2	253986
31083	RPS29P2	619452
31084	OTSC7	
31085	DFNB46	449488
31086	DFNB47	449489
31087	CIAPIN1P	728599
31088	ALG10B	144245
31090	RPS26P6	392256
31091	TCEA1P4	100421350
31092	TMEM132A	54972
31093	KRT18P8	125242
31094	KRT8P5	342732
31095	SRP72P1	100420752
31096	SRP72P2	153932
31097	SCA26	408221
31098	SBF1P1	100133234
31099	AK3P2	100419074
31100	BTF3P3	652964
31101	YWHAZP3	143371
31102	MAFIP	727764
31103	PFN4	375189
31104	MYO18A	399687
31106	ZNF564	163050
31108	CTXN1	404217
31109	CTXN2	399697
31110	CTXN3	613212
31111	ARL5C	390790
31113	RAC1P4	286472
31114	RSU1P1	100129622
31115	SETP3	619349
31116	C9orf129	445577
31117	BMIQ5	
31123	ATG3P1	100135756
31124	FXYD6P3	406875
31125	DEPDC1P1	730888
31126	DDX18P6	100131370
31127	TVP23BP1	100129124
31129	ABCB10P3	728248
31130	ABCB10P4	100132289
31132	PSIP1P1	353329
31133	UBQLN4P1	285329
31134	CAP1P1	401076
31136	CCDC58	131076
31229	OR4F28P	390652
31230	OR2A42	402317
31231	OR7E157P	403219
31232	OR7E158P	392194
31233	OR7E160P	402333
31234	OR7E161P	389626
31235	OR10AE3P	403223
31236	OR10AK1P	403224
31237	OR10V7P	403225
31238	OR11J5P	403226
31239	OR11Q1P	403227
31240	OR13Z1P	403228
31241	OR13Z2P	403229
31242	OR13Z3P	403230
31243	OR1AC1P	403231
31244	OR1M4P	403232
31245	OR1X5P	402240
31246	OR2A41P	403234
31247	OR2AO1P	403235
31248	OR2AS2P	403236
31249	OR2B11	127623
31250	OR2BH1P	403238
31252	OR2T27	403239
31253	OR2T29	343563
31254	OR2T32P	403241
31255	OR2T33	391195
31256	OR2T34	127068
31257	OR2T35	403244
31258	OR2X1P	403245
31259	OR4A40P	390116
31260	OR4A41P	403247
31261	OR4A42P	403248
31262	OR4A43P	390117
31263	OR4A44P	403250
31264	OR4A45P	403251
31265	OR4A46P	403252
31266	OR4A47	403253
31267	OR4A48P	403254
31268	OR4A49P	403255
31269	OR4A50P	403256
31270	OR4C45	403257
31271	OR4C46	119749
31272	OR4C48P	403259
31273	OR4C49P	403260
31274	OR4C50P	256190
31275	OR4F29	729759
31276	OR4G11P	403263
31277	OR4X7P	403264
31278	OR51AB1P	403265
31279	OR51B8P	403266
31280	OR51C4P	390041
31281	OR51F3P	390043
31282	OR51F4P	390044
31283	OR51F5P	390040
31284	OR5AC4P	403271
31285	OR5AO1P	403272
31286	OR5H14	403273
31287	OR5H15	403274
31288	OR9S24P	403275
31289	OR5J7P	403276
31290	OR5K3	403277
31291	OR5K4	403278
31292	OR6C5P	390320
31293	OR6C6	283365
31294	OR6C64P	403281
31295	OR6C65	403282
31296	OR6C66P	403283
31297	OR6C68	403284
31298	OR6C69P	403285
31299	OR6C70	390327
31300	OR6C71P	390324
31301	OR6C72P	403288
31302	OR6C73P	403289
31303	OR6C74	254783
31304	OR6C75	390323
31305	OR6C76	390326
31306	OR6C7P	390322
31307	OR6R2P	403294
31308	OR7D11P	403295
31309	OR7E154P	403296
31310	OR7E155P	403297
31311	OR7E156P	283491
31312	OR7E159P	403299
31313	OR7G15P	403300
31314	OR7H2P	403301
31315	OR8A3P	403302
31316	OR8I4P	403303
31317	OR8S21P	403304
31318	OR8X1P	403305
31323	ATP6V0CP1	100132978
31324	RPL31P8	253013
31325	RPL31P7	654391
31326	ATXN2L	11273
31327	RPL39P4	654392
31328	RPL36AP7	728202
31329	RPS26P8	644191
31330	HMGN2P16	728234
31331	DEFB133	403339
31332	RAB12	201475
31334	HCG20	
31335	HCG21	
31336	HCG19P	414776
31337	HCG18	414777
31338	TRIM26BP	404024
31339	HCG17	414778
31340	POLR2LP1	493825
31341	UQCRHP1	100130756
31342	MTCO3P1	404026
31343	POM121L6P	729392
31347	MTND4LP1	
31350	CUEDC1	404093
31351	SLC35G6	643664
31353	SPACA5	389852
31354	DUX4L10	440013
31355	PPIHP1	246731
31356	PPIHP2	
31357	HAPLN4	404037
31358	NME2P1	283458
31359	RPL28P1	402149
31362	NDUFA4P2	100287880
31363	RPS29P3	642892
31364	RPS10P4	728791
31365	LINC01561	404216
31367	IDNK	414328
31368	COL5A1-AS1	
31369	TOMM5	401505
31370	C9orf106	414318
31371	GPR179	440435
31372	LINC00587	414319
31374	C1QTNF8	390664
31375	THSD1P1	374500
31376	DYT15	317714
31377	SUGT1P2	728706
31378	BZW1P1	391592
31380	DFNB50	
31384	RPL14P1	144581
31386	RPS2P5	100130562
31387	RPL18AP3	390354
31388	SUPT16HP1	400011
31391	CACTIN-AS1	404665
31393	GTF2H2B	653238
31394	GTF2H2C	728340
31395	COX8BP	404544
31396	RPL21P16	729402
31397	PRSS57	400668
31399	SLC6A17	388662
31400	SLC6A21P	652969
31401	SLC9C1	285335
31402	LPGAT1P1	100129398
31403	SDAD1P1	157489
31404	SDAD1P2	400836
31405	NSFP1	728806
31406	WDR37	22884
31407	ARRDC5	645432
31408	LINC00092	100188953
31409	LRRC26	389816
31410	SDHDP7	388606
31411	SPATA31B1P	404770
31412	SWI5	375757
31414	RAC1P2	442775
31416	C1QL4	338761
31418	C9orf131	138724
31419	FAM102A	399665
31420	SMIM27	100129250
31421	IZUMO3	100129669
31422	C9orf135	138255
31424	GVQW1	101362076
31425	FAM35BP	414241
31426	C9orf139	401563
31427	FAM35CP	100128781
31428	C10orf99	387695
31429	NRG3-AS1	101929590
31430	LINC00595	414243
31432	DNAJC9-AS1	414245
31433	CDH23-AS1	102723377
31435	COX20P1	100507102
31437	LINC00583	100113404
31438	C9orf147	100133204
31439	OSTF1P1	386654
31440	SH2D4B	387694
31442	EIF5AP4	642592
31444	DND1P1	644157
31445	DND1P2	644256
31446	ZBTB34	403341
31447	C10orf113	387638
31448	CASC10	399726
31452	LURAP1L	286343
31454	TXNDC8	255220
31455	C9orf152	401546
31456	C9orf153	389766
31458	RPSAP6	414254
31459	SNRPD2P1	119358
31460	RPSAP10	401638
31461	RPSAP7	654506
31462	RPSAP8	643617
31463	RPSAP9	653162
31464	RPSAP15	220885
31465	C1DP1	554049
31466	RBM22P1	400645
31476	MIRLET7A1	406881
31477	MIRLET7A2	406882
31478	MIRLET7A3	406883
31479	MIRLET7B	406884
31480	MIRLET7C	406885
31481	MIRLET7D	406886
31482	MIRLET7E	406887
31483	MIRLET7F1	406888
31484	MIRLET7F2	406889
31485	MIRLET7G	406890
31486	MIRLET7I	406891
31487	MIR100	406892
31488	MIR101-1	406893
31489	MIR101-2	406894
31490	MIR103A1	406895
31491	MIR103A2	406896
31492	MIR105-1	406897
31493	MIR105-2	406898
31494	MIR106A	406899
31495	MIR106B	406900
31496	MIR107	406901
31497	MIR10A	406902
31498	MIR10B	406903
31499	MIR1-1	406904
31500	MIR1-2	406905
31501	MIR122	406906
31502	MIR124-1	406907
31503	MIR124-2	406908
31504	MIR124-3	406909
31505	MIR125A	406910
31506	MIR125B1	406911
31507	MIR125B2	406912
31508	MIR126	406913
31509	MIR127	406914
31510	MIR128-1	406915
31511	MIR128-2	406916
31512	MIR129-1	406917
31513	MIR129-2	406918
31514	MIR130A	406919
31515	MIR130B	406920
31516	MIR132	406921
31517	MIR133A1	406922
31518	MIR133A2	406923
31519	MIR134	406924
31520	MIR135A1	406925
31521	MIR135A2	406926
31522	MIR136	406927
31523	MIR137	406928
31524	MIR138-1	406929
31525	MIR138-2	406930
31526	MIR139	406931
31527	MIR140	406932
31528	MIR141	406933
31529	MIR142	406934
31530	MIR143	406935
31531	MIR144	406936
31532	MIR145	406937
31533	MIR146A	406938
31534	MIR147A	406939
31535	MIR148A	406940
31536	MIR149	406941
31537	MIR150	406942
31538	MIR152	406943
31539	MIR153-1	406944
31540	MIR153-2	406945
31541	MIR154	406946
31542	MIR155	406947
31543	MIR15A	406948
31544	MIR15B	406949
31545	MIR16-1	406950
31546	MIR16-2	406951
31547	MIR17	406952
31548	MIR18A	406953
31549	MIR181A2	406954
31550	MIR181B1	406955
31551	MIR181B2	406956
31552	MIR181C	406957
31553	MIR182	406958
31554	MIR183	406959
31555	MIR184	406960
31556	MIR185	406961
31557	MIR186	406962
31558	MIR187	406963
31559	MIR188	406964
31560	MIR190A	406965
31561	MIR191	406966
31562	MIR192	406967
31563	MIR193A	406968
31564	MIR194-1	406969
31565	MIR194-2	406970
31566	MIR195	406971
31567	MIR196A1	406972
31568	MIR196A2	406973
31569	MIR197	406974
31570	MIR198	406975
31571	MIR199A1	406976
31572	MIR199A2	406977
31573	MIR199B	406978
31574	MIR19A	406979
31575	MIR19B1	406980
31576	MIR19B2	406981
31577	MIR20A	406982
31578	MIR200A	406983
31579	MIR200B	406984
31580	MIR200C	406985
31581	MIR203A	406986
31582	MIR204	406987
31583	MIR205	406988
31584	MIR206	406989
31585	MIR208A	406990
31586	MIR21	406991
31587	MIR210	406992
31588	MIR211	406993
31589	MIR212	406994
31590	MIR181A1	406995
31591	MIR214	406996
31592	MIR215	406997
31593	MIR216A	406998
31594	MIR217	406999
31595	MIR218-1	407000
31596	MIR218-2	407001
31597	MIR219A1	407002
31598	MIR219A2	407003
31599	MIR22	407004
31601	MIR221	407006
31602	MIR222	407007
31603	MIR223	407008
31604	MIR224	407009
31605	MIR23A	407010
31606	MIR23B	407011
31607	MIR24-1	407012
31608	MIR24-2	407013
31609	MIR25	407014
31610	MIR26A1	407015
31611	MIR26A2	407016
31612	MIR26B	407017
31613	MIR27A	407018
31614	MIR27B	407019
31615	MIR28	407020
31616	MIR29A	407021
31617	MIR296	407022
31618	MIR299	407023
31619	MIR29B1	407024
31620	MIR29B2	407025
31621	MIR29C	407026
31622	MIR301A	407027
31623	MIR302A	407028
31624	MIR30A	407029
31625	MIR30B	407030
31626	MIR30C1	407031
31627	MIR30C2	407032
31628	MIR30D	407033
31629	MIR30E	407034
31630	MIR31	407035
31631	MIR32	407036
31632	MIR320A	407037
31634	MIR33A	407039
31635	MIR34A	407040
31636	MIR34B	407041
31637	MIR34C	407042
31638	MIR7-1	407043
31639	MIR7-2	407044
31640	MIR7-3	407045
31641	MIR9-1	407046
31642	MIR9-2	407047
31643	MIR92A1	407048
31644	MIR92A2	407049
31645	MIR93	407050
31646	MIR9-3	407051
31647	MIR95	407052
31648	MIR96	407053
31649	MIR98	407054
31650	MIR99A	407055
31651	MIR99B	407056
31652	NKX1-2	390010
31653	TEX36	387718
31657	LINC00619	414260
31658	TMEM72	643236
31659	TRIAP1P1	100289619
31660	C1DP2	642538
31661	C1DP3	642521
31662	HMGN2P8	100288691
31663	PPIAP19	390006
31664	EIF2S2P3	283014
31665	ACSM6	142827
31666	CC2D2B	387707
31668	GOLGA7B	401647
31670	ENO4	387712
31671	CYP17A1-AS1	102724307
31672	IBTKP1	100127883
31673	GRXCR1	389207
31675	YTHDF2	51441
31676	DLGAP1-AS1	649446
31677	ANO7	50636
31681	YTHDF1P1	402220
31682	PRR5	55615
31683	SPANXA2-OT1	619455
31684	YY2	404281
31685	WASH6P	653440
31686	DMRTC1B	728656
31689	MAP3K15	389840
31690	C18orf32	497661
31692	ELOCP27	
31695	WBP2P1	147468
31696	RNF165	494470
31700	ZBTB7C	201501
31702	DEFB103B	55894
31703	PLPPR5	163404
31704	ASTL	431705
31705	PDCL3P2	643831
31706	NAP1L6	645996
31708	LRP12	29967
31709	ARL13A	392509
31710	UBE2NL	389898
31713	CLEC12A	160364
31714	CPHL1P	389160
31715	GLRA4	441509
31716	USMG5P1	100288307
31717	TMEM185AP1	100506205
31718	PTCD2P1	100131302
31719	DOCK11P1	100132537
31721	COX6CP3	100130247
31723	TMEM241	85019
31724	MIR4527HG	110175910
31729	FAM69C	125704
31731	PA2G4P3	619212
31732	ARIH2P1	390844
31733	HSPA9P2	
31734	SDHCP1	
31735	FAM149B1P1	388181
31736	CKMT1A	548596
31737	FAM60CP	728115
31738	LSM6P1	100129011
31739	EFTUD1P1	648809
31741	USP9YP1	387362
31742	USP9YP2	387363
31743	TAF9P1	360002
31744	TAF9P2	360003
31745	PPDPFL	492307
31746	PLAC8L1	153770
31748	SCGB1D4	404552
31749	ZCCHC13	389874
31750	SAMD12	401474
31751	VCY1B	353513
31752	USP10P1	780779
31754	TLR12P	100131451
31759	MIR133B	442890
31760	MIR135B	442891
31761	MIR148B	442892
31762	MIR151A	442893
31763	MIR302B	442894
31764	MIR302C	442895
31765	MIR302D	442896
31766	MIR323A	442897
31767	MIR324	442898
31768	MIR325	442899
31769	MIR326	442900
31770	MIR328	442901
31771	MIR330	442902
31772	MIR331	442903
31773	MIR335	442904
31774	MIR337	442905
31775	MIR338	442906
31776	MIR339	442907
31777	MIR340	442908
31778	MIR342	442909
31779	MIR345	442910
31780	MIR346	442911
31781	MIR367	442912
31782	MIR376C	442913
31783	MIR369	442914
31784	MIR370	442915
31785	MIR371A	442916
31786	MIR372	442917
31787	MIR373	442918
31788	MIR374A	442919
31789	ATP13A5	344905
31790	MIR196B	442920
31791	FAM43B	163933
31792	BOD1L1	259282
31793	FAM45A	404636
31794	RWDD1P3	727789
31795	NCBP2L	392517
31796	TCHHL1	126637
31797	SUPT20HL2	170067
31798	DEFA7P	724067
31799	DEFA8P	449491
31800	DEFA9P	449492
31801	DEFA10P	449493
31802	NSUN4	387338
31803	SNORD14B	85388
31804	PAGE2	203569
31805	PAGE2B	389860
31806	LCEP1	450208
31807	LCEP2	450209
31808	LCEP4	450210
31809	LCEP3	450211
31810	DCAF8L1	139425
31811	DCAF8L2	347442
31813	ARHGAP27	201176
31814	LINGO4	339398
31815	IQCF2	389123
31816	IQCF3	401067
31817	RPS26P11	441502
31818	GEMIN8P1	100128431
31819	ACTBP10	446207
31820	ACTR3P1	100288580
31821	RPS26P9	446209
31822	PLCXD3	345557
31823	KPRP	448834
31824	LCE6A	
31825	LINC00302	388699
31826	PDCL3P1	392225
31827	OCIAD2P1	100287085
31828	ERVK-7	449619
31830	MICU2	221154
31833	RAC1P3	492295
31834	ZNF641	121274
31835	HS6ST1P1	388605
31836	HDGFP1	474167
31837	EIF4E3	317649
31838	VCX3B	
31839	NOTO	344022
31843	LINC00106	
31845	PABPC5-AS1	102724167
31849	F8A2	474383
31850	F8A3	474384
31851	CENPVL1	389857
31852	PABPC1L2B	645974
31853	ADAL	161823
31854	LAMTOR5P1	
31855	PYY3	644059
31859	TRIM67	440730
31860	FAM53A	152877
31861	SRRM1P1	401475
31862	NOTCH2NL	388677
31863	GUCY2GP	390003
31864	MT1HL1	645745
31865	MTHFD2L	441024
31866	DFNM2	
31867	MIR361	494323
31868	MIR375	494324
31869	MIR376A1	494325
31870	MIR377	494326
31871	MIR378A	494327
31872	MIR379	494328
31873	MIR380	494329
31874	MIR381	494330
31875	MIR382	494331
31876	MIR383	494332
31877	DFNB56	494149
31878	MIR384	494333
31879	MIR422A	494334
31880	MIR423	494335
31881	MIR424	494336
31882	MIR425	494337
31884	SEC11B	157708
31885	SPCS2P1	100131250
31886	TSPAN19	144448
31887	TTTY6B	441543
31888	TTTY3B	474148
31889	TTTY17B	474151
31890	TTTY17C	474152
31891	TTTY4B	474149
31892	TTTY4C	474150
31893	RPL31P9	619464
31894	SLC25A53	401612
31895	SCGB2B3P	100130342
31898	SCGB2B1P	
31900	RFWD2P1	729391
31901	TMCC1P1	100128132
31902	CABYRP1	266954
31904	GAGE12D	100132399
31905	GAGE12E	729431
31906	GAGE12F	100008586
31907	GAGE12G	645073
31908	GAGE12H	729442
31909	MAGEA9B	728269
31910	FCRL6	343413
31911	RGL4	266747
31912	GLC1I	
31913	SNX29P1	100652781
31914	SNX29P2	440352
31916	AUNX1	
31918	DEFB107B	503614
31919	PSORS10	
31920	CST12P	
31921	SLC25A35	399512
31922	ERC2	26059
31923	LCA5	167691
31924	TAAR4P	503612
31925	TAAR7P	503611
31926	METTL15P1	100130758
31927	ROPN1B	152015
31928	NBEAL2	23218
31930	ZNF662	389114
31931	TSSK5P	648630
31932	METTL11B	149281
31934	TMPRSS11CP	
31940	OR9G9	504191
31941	ANIB2	449013
31942	ANIB3	497657
31943	ANIB4	
31948	CEACAM16	388551
31949	CEACAM18	729767
31950	LINC00251	552859
31951	CEACAM19	56971
31952	KLHL33	123103
31953	LEUTX	342900
31955	PABPC4L	132430
31956	DUTP1	548637
31957	GAGE2B	645037
31958	GAGE2C	2574
31959	GAGE2D	729408
31960	GAGE2E	26749
31962	FAM156B	727866
31963	PSMB11	122706
31964	FAM226B	653687
31966	CLEC12B	387837
31967	UCKL1-AS1	100113386
31969	FBXO47	494188
31970	CAP1P2	399748
31971	PRAMEF4	400735
31972	GOLGA8A	23015
31973	GOLGA8B	440270
31974	PDZK1P1	100034743
31976	AQP7P3	441432
31978	CBWD6	644019
31979	ANKRD20A2	441430
31980	ANKRD20A7P	653436
31981	ANKRD20A3	441425
31982	ANKRD20A4	728747
31983	NEXN-AS1	374987
31984	GPR89A	653519
31986	FOXD4L6	653404
31987	NBPF2P	343381
31988	NBPF6	653149
31989	NBPF7	343505
31990	NBPF8	728841
31991	NBPF9	400818
31992	NBPF10	100132406
31993	NBPF11	200030
31995	NBPF13P	644861
31997	NBPF17P	401967
31998	NBPF18P	441908
31999	NBPF19	101060226
32000	NBPF20	100288142
32001	NBPF21P	205655
32003	SPATA31A3	727830
32005	SPATA31A5	727905
32006	SPATA31A6	389730
32007	SPATA31A7	26165
32008	TMEM120B	144404
32009	IFNNP1	654783
32012	SLAMF6P1	
32013	FAM27E2	100289124
32015	FAM27D1	724094
32016	ACSM4	341392
32017	ACSM2A	123876
32018	C1orf132	100128537
32019	SERTAD4-AS1	574036
32020	DUSP5P1	574029
32021	C1orf134	574037
32022	MIR362	574030
32023	MIR363	574031
32024	MIR20B	574032
32025	MIR18B	574033
32026	MIR433	574034
32027	MIR431	574038
32028	LINC00051	619434
32029	FAM74A1	401507
32031	FAM74A3	728495
32032	FAM74A4	401508
32033	ZNF658B	401509
32034	ZNF697	90874
32035	CNTNAP3B	728577
32036	NUDT19	390916
32037	AADACL3	126767
32038	AADACL4	343066
32040	C1orf137	388667
32041	ADAMTSL4-AS1	
32043	CD164L2	388611
32044	C1orf141	400757
32045	C1orf143	440714
32046	LELP1	149018
32047	OBSCN-AS1	574407
32048	AQP7P1	375719
32049	AQP7P2	389756
32050	MIR329-1	574408
32051	MIR329-2	574409
32053	MIR451A	574411
32054	MIR452	574412
32055	MIR409	574413
32056	AQP7P4	100132938
32057	PRR9	574414
32058	ZYG11A	440590
32060	HIST2H3PS2	440686
32061	C1orf147	574431
32062	IBA57-AS1	574432
32063	VSIG8	391123
32064	MIR412	574433
32065	MIR410	574434
32066	MIR376B	574435
32067	MIR485	574436
32068	MINOS1	440574
32069	LDLRAD1	388633
32070	LYSMD1	388695
32071	LDLRAD2	401944
32073	MIR488	574441
32074	MIR489	574442
32075	MIR490	574443
32076	MIR491	574444
32077	MIR511	574445
32079	MIR146B	574447
32080	MIR202	574448
32081	MIR492	574449
32082	MIR493	574450
32083	MIR432	574451
32084	MIR494	574452
32085	MIR495	574453
32086	MIR496	574454
32087	MIR193B	574455
32088	MIR497	574456
32089	MIR181D	574457
32090	MIR512-1	574458
32091	MIR512-2	574459
32092	MIR498	574460
32093	MIR520E	574461
32094	MIR515-1	574462
32095	MIR519E	574463
32096	MIR520F	574464
32097	MIR515-2	574465
32098	MIR519C	574466
32099	MIR520A	574467
32100	MIR526B	574468
32101	MIR519B	574469
32102	MIR525	574470
32103	MIR523	574471
32104	MIR518F	574472
32105	MIR520B	574473
32106	MIR518B	574474
32107	MIR526A1	574475
32108	MIR520C	574476
32109	MIR518C	574477
32110	MIR524	574478
32111	MIR517A	574479
32112	MIR519D	574480
32113	MIR521-2	574481
32114	MIR520D	574482
32115	MIR517B	574483
32116	MIR520G	574484
32117	MIR516B2	574485
32118	MIR526A2	574486
32119	MIR518E	574487
32120	MIR518A1	574488
32121	MIR518D	574489
32122	MIR516B1	574490
32123	MIR518A2	574491
32124	MIR517C	574492
32125	MIR520H	574493
32126	MIR521-1	574494
32127	MIR522	574495
32128	MIR519A1	574496
32129	MIR527	574497
32130	MIR516A1	574498
32131	MIR516A2	574499
32132	MIR519A2	574500
32133	MIR499A	574501
32134	MIR500A	574502
32135	MIR501	574503
32136	MIR502	574504
32137	MIR450A2	574505
32138	MIR503	574506
32139	MIR504	574507
32140	MIR505	574508
32141	MIR513A1	574509
32142	MIR513A2	574510
32143	MIR506	574511
32144	MIR507	574512
32145	MIR508	574513
32146	MIR509-1	574514
32147	MIR510	574515
32148	MIR514A1	574516
32149	MIR514A2	574517
32150	MIR514A3	574518
32151	ATAD3C	219293
32152	APOBEC4	403314
32153	CCT8L1P	155100
32156	LRRC52	440699
32158	RAD21-AS1	644660
32159	MTG1	92170
32160	FAM85B	
32166	DPRX	503834
32167	DPRXP1	503641
32168	DPRXP2	503643
32169	DPRXP3	503644
32170	DPRXP4	503645
32171	DPRXP5	503646
32172	DPRXP6	503647
32173	DPRXP7	503648
32174	TPRX1	284355
32175	TPRX2P	503627
32176	TPRX1P1	503628
32178	TPRXL	348825
32179	DUXA	503835
32180	DUXAP1	503630
32181	DUXAP2	503631
32182	DUXAP3	503632
32183	DUXAP4	503633
32184	DUXAP5	503634
32185	DUXAP6	503635
32186	DUXAP7	503636
32187	DUXAP8	503637
32188	DUXAP9	503638
32189	DUXAP10	503639
32190	PVRIG	79037
32191	UGT1A13P	404204
32195	UBE2MP1	606551
32196	UBE2SP2	440406
32198	UBE2WP1	619457
32199	UBE2E4P	286480
32200	C8orf49	606553
32201	RPS26P10	401470
32202	IFITM8P	613204
32203	NMS	129521
32204	GOLGA6D	653643
32205	GOLGA6B	55889
32206	GOLGA6C	653641
32207	LIN28B	389421
32208	FMO7P	100337589
32209	FMO8P	100129007
32210	FMO9P	116123
32211	FMO10P	100128181
32212	FMO11P	100337590
32213	FAM69A	388650
32214	VENTXP5	442384
32216	VENTXP6	552879
32217	PA2G4P4	647033
32218	PA2G4P5	389424
32219	PA2G4P6	646083
32220	CYB5RL	606495
32221	EEF2KMT	196483
32222	FAM86B2	653333
32224	INCA1	388324
32225	WIPI2	26100
32230	LGMD1G	553991
32231	DEFA1A3	
32233	C8orf58	541565
32234	HNRNPA1P4	389674
32235	C8orf59	401466
32236	FAM87B	400728
32237	SERINC4	619189
32239	REXO1L2P	100288527
32240	REXO1L3P	441359
32241	REXO1L4P	653042
32242	REXO1L5P	107986879
32243	REXO1L6P	441362
32246	FAM90A25P	389633
32247	SERBP1P1	389866
32248	ANO7L1	101927546
32249	PATE2	399967
32250	FAM90A2P	729689
32251	FAM90A3P	389611
32252	FAM90A4P	441313
32253	FAM90A5P	441315
32254	FAM90A6P	389618
32255	FAM90A7P	441317
32256	FAM90A8P	441324
32257	FAM90A9P	441327
32258	FAM90A10P	441328
32259	FAM90A11P	441331
32260	FAM90A12P	645879
32261	FAM90A13P	441314
32262	FAM90A14P	645651
32263	FAM90A15P	389630
32264	FAM90A16P	441323
32265	FAM90A17P	728746
32266	FAM90A18P	441326
32267	FAM90A19P	728753
32268	FAM90A20P	728430
32269	FAM90A21P	619418
32270	FAM90A22P	645558
32271	FAM90A23P	645572
32272	FAM90A24P	441332
32273	FAM91A3P	729182
32275	TCF24	100129654
32278	FAM92A1P1	729073
32279	H2AFZP2	346990
32281	ZNF705A	440077
32283	ZNF705CP	389631
32284	ZNF705B	100132396
32286	ZNF723	646864
32287	FAM92A1P2	403315
32291	ZNF704	619279
32292	LINC01298	619344
32293	NTM-AS1	101929637
32295	TMEM75	641384
32296	C8orf74	203076
32299	LINC00589	619351
32300	SUB1P1	728938
32302	ERVK-8	619465
32303	MCDR4	
32305	C1orf189	388701
32307	TMEM78	677790
32308	C1QTNF12	388581
32309	UBL4B	164153
32310	RBM12B	389677
32311	MBOAT4	619373
32312	OTUD6A	139562
32314	SPG32	
32315	TCTEX1D4	343521
32317	SAR1AP3	344988
32318	FAM95B1	100133036
32319	ANKRD20A20P	728788
32320	VEZF1P1	647319
32322	SCX	642658
32324	LRRC55	219527
32325	CFAP126	257177
32326	IGSF9B	22997
32327	LURAP1	541468
32328	SSBP3-AS1	619518
32331	C1orf194	127003
32332	C1orf195	727684
32333	FAM138C	654835
32334	FAM138A	645520
32335	FAM138E	100124412
32336	C1orf196	780789
32337	TUBB8P11	388579
32339	SEPT7P2	641977
32340	MIR483	619552
32341	MIR484	619553
32342	MIR486-1	619554
32343	MIR487A	619555
32344	MIR455	619556
32345	DPPA3P1	728493
32346	PIK3CD-AS1	644997
32348	TTC24	164118
32349	TMEM81	388730
32350	TMEM82	388595
32351	LINC02249	26082
32355	CNOT6LP1	729530
32360	WHAMMP2	440253
32361	WHAMMP1	100288615
32363	CHAC2	494143
32368	FAM99A	387742
32369	FAM99B	100132464
32370	GPR176	11245
32371	TMEM88	92162
32372	TMEM89	440955
32373	PPIP5K1P1	554224
32374	COX6CP4	100288892
32375	GOLGA8CP	729786
32376	GOLGA8DP	100132979
32377	GOLGA8EP	390535
32378	GOLGA8F	100132565
32379	ARL4AP2	152709
32380	ARF4P3	390423
32382	LINC00593	414926
32385	PHF5CP	450232
32386	THRAP3P1	391524
32387	ARL17B	100506084
32388	SYNDIG1L	646658
32389	BDH2	56898
32390	TMEM225	338661
32393	TMEM91	641649
32394	SMTNL1	219537
32395	DGKK	139189
32397	DNAJB3	414061
32398	RPL7AP9	441642
32399	DEFB134	613211
32400	DEFB135	613209
32403	LRRC75A	388341
32404	LRRC37A2	474170
32406	IQCJ	654502
32408	TBC1D3P3	653017
32409	TBC1D3P4	100631253
32410	FAM27E5	284123
32411	SCART1	619207
32414	RGPD1	400966
32415	RGPD2	729857
32416	RGPD3	653489
32417	RGPD4	285190
